run_id,scope,set_id,set_role,experiment_type,family,N,seed,n_train,n_val,n_test,epochs,batch_size,learning_rate,test_mae_eV_per_atom,best_epoch,best_epoch_source,best_val_l1,prediction_path,prediction_sha256,history_train_path,history_train_sha256,history_val_path,history_val_sha256,summary_path,summary_sha256,mae_recompute_match,epoch_crosscheck_status,validation_status
P5-R099,main,2,robustness,fine_tune,oxide,200,3,180,20,1484,300,64,0.001,0.0364197767535764,49,unique_argmin_history_val,0.0123384511098266,results/protocol_2/oxide/N200_seed3/finetune_last2/prediction_results_test_set.csv,f8324b2203e6f2e42a0e23cfbc6d5f802ac8ff3a8e84c716506f1dccd39a4f88,results/protocol_2/oxide/N200_seed3/finetune_last2/history_train.json,b41664bfbb0266a0d48b563d3c711586ee92764ca193fa5b1e512c50957ccba6,results/protocol_2/oxide/N200_seed3/finetune_last2/history_val.json,788737585aaf693afac32d646e53e16e57a15d9c7d67e22d3f1b587a374946aa,results/protocol_2/oxide/N200_seed3/finetune_last2/summary.json,b8534617cce0c8f15e24acf906a34be99bd4b4ca20b917b050bd3924576565eb,True,summary_match,validated
P5-R100,main,2,robustness,fine_tune,oxide,200,4,180,20,1484,300,64,0.001,0.0383369355693753,92,unique_argmin_history_val,0.0210453849285841,results/protocol_2/oxide/N200_seed4/finetune_last2/prediction_results_test_set.csv,1be9aa5990cad83fb61464cb15619543c4f1e37e1fb8040c4cfdae86cce8eac4,results/protocol_2/oxide/N200_seed4/finetune_last2/history_train.json,028b4acd748224853f28d9c5bf1878e2d202e14d9b25e13bd169511f1b915505,results/protocol_2/oxide/N200_seed4/finetune_last2/history_val.json,8f97fadf465a2e82ebfaf73ff6695e58bf3ce546e35268b6ba14e0e62c2ce492,results/protocol_2/oxide/N200_seed4/finetune_last2/summary.json,478487050ae4b09408d8a60d998d64eb52ba3e310a540b8a3ff9dd7c9c8b6bb4,True,summary_match,validated
P5-R101,main,2,robustness,fine_tune,oxide,500,0,450,50,1484,300,64,0.001,0.0367088573879683,26,unique_argmin_history_val,0.0107091618701816,results/protocol_2/oxide/N500_seed0/finetune_last2/prediction_results_test_set.csv,76d57293e4f3efa3c7a1ef38e5e22743997b3886c815c6353dd4f0a0c84b2cc9,results/protocol_2/oxide/N500_seed0/finetune_last2/history_train.json,ab694026d5a285f21e5db4fb80a403bab5ed4101103d897768311c347dad4bba,results/protocol_2/oxide/N500_seed0/finetune_last2/history_val.json,1e06b77368070399d8f4c493966fad7256482b97c4d39bff9cea3c4012078037,results/protocol_2/oxide/N500_seed0/finetune_last2/summary.json,5a19da8c57e3753076c007a99e8dec1b08b2cb90693457f7921703f01389eadd,True,summary_match,validated
P5-R102,main,2,robustness,fine_tune,oxide,500,1,450,50,1484,300,64,0.001,0.0359740200061213,16,unique_argmin_history_val,0.0113851828500628,results/protocol_2/oxide/N500_seed1/finetune_last2/prediction_results_test_set.csv,4d68fb84415aab11cffa32ac09417756c51d41dfb7861114c5ed28d379972aaf,results/protocol_2/oxide/N500_seed1/finetune_last2/history_train.json,13dbc2e7212c6156ffdf9a9351f9346b2c3fbe9e7def0c6e6ad66695f4d3b80f,results/protocol_2/oxide/N500_seed1/finetune_last2/history_val.json,fd29fd008b4779d1b72f1f0425d7fc9fa204ea7a99f436164ef6c12944ac0967,results/protocol_2/oxide/N500_seed1/finetune_last2/summary.json,7eeb4ecc6ffcd6eee19f31c3c5a724b8c613cca04c10be7a9c66373240de73f0,True,summary_match,validated
P5-R103,main,2,robustness,fine_tune,oxide,500,2,450,50,1484,300,64,0.001,0.0358631838110873,23,unique_argmin_history_val,0.0103843938559294,results/protocol_2/oxide/N500_seed2/finetune_last2/prediction_results_test_set.csv,ffe6f3270d8230ff35eb5b416129e16aea8c90eb7559a965085043292f7c22c4,results/protocol_2/oxide/N500_seed2/finetune_last2/history_train.json,dfc77a3aaeb4534a2c01b73413f747ad954706a82104536a04dc109b0c1ade4a,results/protocol_2/oxide/N500_seed2/finetune_last2/history_val.json,09650da29273e052646f033977357fd43269fb39c0438fc8c6ae1adfd5facf70,results/protocol_2/oxide/N500_seed2/finetune_last2/summary.json,773d35443571ea2ba14bcc986ac847f725ff9d3835e2f3806d6306a6220e0cd1,True,summary_match,validated
P5-R104,main,2,robustness,fine_tune,oxide,500,3,450,50,1484,300,64,0.001,0.0359347227901519,28,unique_argmin_history_val,0.0123803485184908,results/protocol_2/oxide/N500_seed3/finetune_last2/prediction_results_test_set.csv,b88278dd4c76a20a5097542de33aef06c3ce736c68524d57b46cb5d0c04f8e7b,results/protocol_2/oxide/N500_seed3/finetune_last2/history_train.json,104304112c1d3ce48bca6b807eca8bb7420aafae6d2067624dca8cd0d52f33aa,results/protocol_2/oxide/N500_seed3/finetune_last2/history_val.json,84b21abe95bf9fc7c696cee234356c19577f337aca85df5aebe3ad32b4cb4cf6,results/protocol_2/oxide/N500_seed3/finetune_last2/summary.json,2d5019425fae966821ee6fe3c3e6be18eb849a1eb21d9eb067c5efae87ed8e95,True,summary_match,validated
P5-R105,main,2,robustness,fine_tune,oxide,500,4,450,50,1484,300,64,0.001,0.0364237380199288,38,unique_argmin_history_val,0.0138367600739002,results/protocol_2/oxide/N500_seed4/finetune_last2/prediction_results_test_set.csv,f1c94311e6e3e817446ff1a0e538a4bdba8478b1cd318d17436670c52a70e69a,results/protocol_2/oxide/N500_seed4/finetune_last2/history_train.json,56f62e91d4ea5b8b6571c17532eb2446b03ab75fe659168f59b1ab1a69abde95,results/protocol_2/oxide/N500_seed4/finetune_last2/history_val.json,5b6abbe1399d4828b6017fb76b871b5e7d5b5e1242086d123075406d29f5c6bf,results/protocol_2/oxide/N500_seed4/finetune_last2/summary.json,b00bf8edec596d10631cac4408ef514adc175960944bd28d8feb0ad9d8fa62ea,True,summary_match,validated
P5-R106,main,2,robustness,fine_tune,oxide,1000,0,900,100,1484,300,64,0.001,0.0352446079196727,32,unique_argmin_history_val,0.0120509723201394,results/protocol_2/oxide/N1000_seed0/finetune_last2/prediction_results_test_set.csv,6c8ab2d53b748cdb7c6d9a7478cd6b70cab2d3ebd35207fee9197c829726287e,results/protocol_2/oxide/N1000_seed0/finetune_last2/history_train.json,705624e08d5b78410d9c1d1485e91d6e01cfb6acdd8e480eb63e9b57abf0c5af,results/protocol_2/oxide/N1000_seed0/finetune_last2/history_val.json,c5c8062e177b1e1214bdd7163f115ccd929f8b2595b95f6746386fc5ff31a257,results/protocol_2/oxide/N1000_seed0/finetune_last2/summary.json,0d3204989d7701cdefd334ca857d005a2fa405ccf00ed8709857e556a0a4e8ed,True,summary_match,validated
P5-R107,main,2,robustness,fine_tune,oxide,1000,1,900,100,1484,300,64,0.001,0.0355113156202922,21,unique_argmin_history_val,0.0181778529658914,results/protocol_2/oxide/N1000_seed1/finetune_last2/prediction_results_test_set.csv,42e023e824c2b5c463cac6e29e15380f3e106d61b773a37affbd9b8a6cb639fe,results/protocol_2/oxide/N1000_seed1/finetune_last2/history_train.json,044e46b474fcc4838d37c9dbe5f1fb713ddd64a819c529a9ba6b3db6b2f272d8,results/protocol_2/oxide/N1000_seed1/finetune_last2/history_val.json,81893c463a4769faa338a9dcd4b91c01e2b61783036bc7c3e9ea9dd36f6d92f5,results/protocol_2/oxide/N1000_seed1/finetune_last2/summary.json,17783b06bbc7b6c44a3f68dcb09151076fe7fdbc6c9192323c4cf06790cb7b1e,True,summary_match,validated
P5-R108,main,2,robustness,fine_tune,oxide,1000,2,900,100,1484,300,64,0.001,0.0355401116351451,36,unique_argmin_history_val,0.0118880863301456,results/protocol_2/oxide/N1000_seed2/finetune_last2/prediction_results_test_set.csv,0a26c52b372a854632ed6f87d3e1c53127ce020cb6364c2a575ec8f3c43e8eaf,results/protocol_2/oxide/N1000_seed2/finetune_last2/history_train.json,b871753d0afdbfead44e0950aa3e6b2f14acc60f207d5cc924c00ac9cee6ef2b,results/protocol_2/oxide/N1000_seed2/finetune_last2/history_val.json,4964e6e14aa8ae4cec331399d76871ccf3ddfee1edc7bd2e91923a7c94d7d3dd,results/protocol_2/oxide/N1000_seed2/finetune_last2/summary.json,b2574497421ac74bfc7632d7f47a90969bbec9ea61f1c087a0b829ada2a65021,True,summary_match,validated
P5-R109,main,2,robustness,fine_tune,oxide,1000,3,900,100,1484,300,64,0.001,0.035539427476733,27,unique_argmin_history_val,0.0119487610645592,results/protocol_2/oxide/N1000_seed3/finetune_last2/prediction_results_test_set.csv,e0e0b8c4c5cc12042674e7e2a76e5416238a72171cc0fceea1f1d33793e139b1,results/protocol_2/oxide/N1000_seed3/finetune_last2/history_train.json,edcf5d3ca2b9c0f80f2ca452c1c2e91b23c544f214bf8167d8d9f45ef6d18882,results/protocol_2/oxide/N1000_seed3/finetune_last2/history_val.json,cabb38743ace9d6d7742433b50bf903488dcb9a8ff3aeb87c85aee042098c1cc,results/protocol_2/oxide/N1000_seed3/finetune_last2/summary.json,ffdb000901b7e23af8b658cd2df62b3424761d659f3cabed267352f7d77e567b,True,summary_match,validated
P5-R110,main,2,robustness,fine_tune,oxide,1000,4,900,100,1484,300,64,0.001,0.0355973493571725,26,unique_argmin_history_val,0.00974607467651367,results/protocol_2/oxide/N1000_seed4/finetune_last2/prediction_results_test_set.csv,2b43c7170c945428b2ede1f4dd5a2bdd9f2a685d76df06ee90005efaf0b8af18,results/protocol_2/oxide/N1000_seed4/finetune_last2/history_train.json,9184148284b0cb71694615a8c118e32e9a577c9d1e2ee2ec5e687b4539a39c61,results/protocol_2/oxide/N1000_seed4/finetune_last2/history_val.json,0a5296d2340e5ff83244991175bb6a47aa0994516e0b792b5370bf9b670f37ea,results/protocol_2/oxide/N1000_seed4/finetune_last2/summary.json,b89803d9c409977f89da44a13ea614cd4a7bcdaefc715fdfc22fad9e98f62b45,True,summary_match,validated
P5-R111,main,2,robustness,fine_tune,nitride,10,0,5,5,242,300,64,0.001,0.0706707736908281,1,unique_argmin_history_val,0.0201766844838858,results/protocol_2/nitride/N10_seed0/finetune_last2/prediction_results_test_set.csv,6a3bccc6ed9ae1d6ca9d66d7674f2945fe841e3bf01635c334cb78f35ac9dc67,results/protocol_2/nitride/N10_seed0/finetune_last2/history_train.json,274a9ef1ec7adabd29174d81ca24f378dcfb0b2c37ea57af9c42c6ffa8aa73c5,results/protocol_2/nitride/N10_seed0/finetune_last2/history_val.json,238bdd215af56ad172c458cc1e7775da731cdb7195a3fde51016602688e0f4bf,results/protocol_2/nitride/N10_seed0/finetune_last2/summary.json,7fbdf82d52484dc89027d78b91fdaf15141fe1f137834adafd01874ed5751dc1,True,summary_match,validated
P5-R112,main,2,robustness,fine_tune,nitride,10,1,5,5,242,300,64,0.001,0.0702574510235062,1,unique_argmin_history_val,0.00769227696582675,results/protocol_2/nitride/N10_seed1/finetune_last2/prediction_results_test_set.csv,c6ba55c53c2938ce1c183c12a4d48ada913e8d62146917de519282c7874cc506,results/protocol_2/nitride/N10_seed1/finetune_last2/history_train.json,93718822f3359bfad2b965972408e08144d3d008226e44cc9af91bd46f20feab,results/protocol_2/nitride/N10_seed1/finetune_last2/history_val.json,d68f5d92a6bb78710d1c38428ba90ae79378fc3ed053f294a75166fca945d3b7,results/protocol_2/nitride/N10_seed1/finetune_last2/summary.json,d90f46407f1a912183009adbebf8682b16594c46600ab4130e814a5908637e94,True,summary_match,validated
P5-R113,main,2,robustness,fine_tune,nitride,10,2,5,5,242,300,64,0.001,0.070202772597944,1,unique_argmin_history_val,0.00727487215772271,results/protocol_2/nitride/N10_seed2/finetune_last2/prediction_results_test_set.csv,3fde95673b89229c91cafb478d66d5ccda06dfec145380684fd083dc39a407d1,results/protocol_2/nitride/N10_seed2/finetune_last2/history_train.json,045996ceddcb7fad5fbb7f8ffe2bad04134bd65216ded4733b1e66da1df064d5,results/protocol_2/nitride/N10_seed2/finetune_last2/history_val.json,6ff25dbc30f1608107f8a71c9f2c4387b09e47c8f8b538ebb906f443e7255cfe,results/protocol_2/nitride/N10_seed2/finetune_last2/summary.json,eb28d4dcc828f5bbe838e3ddf0f5c34e2546c658eb16b929134393d1a3613695,True,summary_match,validated
P5-R114,main,2,robustness,fine_tune,nitride,10,3,5,5,242,300,64,0.001,0.0702427959008035,1,unique_argmin_history_val,0.00806159432977438,results/protocol_2/nitride/N10_seed3/finetune_last2/prediction_results_test_set.csv,894a287382e2f2fa7d6ab348614ef88425d2342d264b58b9e8de7d36273e979c,results/protocol_2/nitride/N10_seed3/finetune_last2/history_train.json,febb7b8345beeb9a373c0b3de71d3dc12d7029fc30de4f106d8aa5a6cdb9a1a7,results/protocol_2/nitride/N10_seed3/finetune_last2/history_val.json,759adc28ecbfb4287fad160dc0be59e18eb9a5b44f9a8aaf0ea995b23e58118d,results/protocol_2/nitride/N10_seed3/finetune_last2/summary.json,6784a3f477d1ea2c220cfe230abc78ef1fffacc8d69d2a951957707e35e8a7aa,True,summary_match,validated
P5-R115,main,2,robustness,fine_tune,nitride,10,4,5,5,242,300,64,0.001,0.0704237982584548,1,unique_argmin_history_val,0.0100871743634343,results/protocol_2/nitride/N10_seed4/finetune_last2/prediction_results_test_set.csv,0e0ea1fe9ef8fa117f5ec8e4b8797227aa940bab34ea17095edebeebd2919af1,results/protocol_2/nitride/N10_seed4/finetune_last2/history_train.json,df7b577b12d3059a4ed6aff04453d498b306634b3ec49bb9f7be7aebffc9de88,results/protocol_2/nitride/N10_seed4/finetune_last2/history_val.json,f69c7cdd0d9da14f067eb9b00aa5f995b0fb25bb8ff4a1e2a39c29e5b76a441d,results/protocol_2/nitride/N10_seed4/finetune_last2/summary.json,e571498761ab39bf47f292430458777743b7776b3c25712c1d22ac58721ec875,True,summary_match,validated
P5-R116,main,2,robustness,fine_tune,nitride,50,0,45,5,242,300,64,0.001,0.0711798094874941,3,unique_argmin_history_val,0.0134351272135973,results/protocol_2/nitride/N50_seed0/finetune_last2/prediction_results_test_set.csv,0b7e01a4961ea1992e889ece366e6e556ab8f21e6f23a4d046c6fefe2ac1a2e4,results/protocol_2/nitride/N50_seed0/finetune_last2/history_train.json,ce681217c7aead95e7293dc463d7c835b4df806f6a2ad552c0e78068abe0931b,results/protocol_2/nitride/N50_seed0/finetune_last2/history_val.json,1b3b25ffec6a29aaa18f86e0fb9a3ab7e6869175d329da2f90c476320848b848,results/protocol_2/nitride/N50_seed0/finetune_last2/summary.json,5149bc79854f827bed036d16486676b64465195269182f12e162fa54dbf95b1b,True,summary_match,validated
P5-R117,main,2,robustness,fine_tune,nitride,50,1,45,5,242,300,64,0.001,0.0699545863384673,1,unique_argmin_history_val,0.00662653241306543,results/protocol_2/nitride/N50_seed1/finetune_last2/prediction_results_test_set.csv,bd9b1e6d1040856b80bf528cdf485afb1f74bd1afebfab426ec02f8e88bec733,results/protocol_2/nitride/N50_seed1/finetune_last2/history_train.json,aa634bbbf3ed8091e69a7a6a57320d0579a7570159465abbbebfb3483db4a6ba,results/protocol_2/nitride/N50_seed1/finetune_last2/history_val.json,b100bee7216397ecdb61f60e729fa3e67f90b504d66d14b8106fb10244b8ebc4,results/protocol_2/nitride/N50_seed1/finetune_last2/summary.json,dd7789fa3d0f2ae2dcc434bf396d5dde6ce467bddd680a95d64a60f184f98d8d,True,summary_match,validated
P5-R118,main,2,robustness,fine_tune,nitride,50,2,45,5,242,300,64,0.001,0.0703602901713784,1,unique_argmin_history_val,0.00503907492384315,results/protocol_2/nitride/N50_seed2/finetune_last2/prediction_results_test_set.csv,156a86b90d62415ce6069b81bf9b35247ddcd0f388bf2a35e5b0976fb41928e5,results/protocol_2/nitride/N50_seed2/finetune_last2/history_train.json,0b8ca90857952c52e5dfa52246239670cd2dc9c156c09c4e05b325af90984654,results/protocol_2/nitride/N50_seed2/finetune_last2/history_val.json,e329317c7894db57ceef3c365f6ff5d8a1994c97ec530da8a1ec99badae8f0ee,results/protocol_2/nitride/N50_seed2/finetune_last2/summary.json,9074de64cf85dbb1cee61bef4caed6fbcef1f08b6dc5c8fa298abb14b168a7d6,True,summary_match,validated
P5-R119,main,2,robustness,fine_tune,nitride,50,3,45,5,242,300,64,0.001,0.0697480936049799,1,unique_argmin_history_val,0.00525996694341302,results/protocol_2/nitride/N50_seed3/finetune_last2/prediction_results_test_set.csv,9b9eb178188ac624fdc99574220b0b341f5c8b437b44abb83dd389b3bf8012cf,results/protocol_2/nitride/N50_seed3/finetune_last2/history_train.json,2277b3e262a9ea265d60e78cb16a30f6e0401a1ae9948400aa0eb24036ad070e,results/protocol_2/nitride/N50_seed3/finetune_last2/history_val.json,b6268abb039e4fb0039ced7ebd0f1ee9221516acd70151da408d3ef73b9f07ec,results/protocol_2/nitride/N50_seed3/finetune_last2/summary.json,d464f0a5eb87c3422be08bb27f93972468c669a39e1eca2dd7d9c0f265369854,True,summary_match,validated
P5-R120,main,2,robustness,fine_tune,nitride,50,4,45,5,242,300,64,0.001,0.0698702529088155,1,unique_argmin_history_val,0.01208511646837,results/protocol_2/nitride/N50_seed4/finetune_last2/prediction_results_test_set.csv,814132c0d943f9f4c55c54374eafec0f15900074014116db09bbeb5fa69a8f47,results/protocol_2/nitride/N50_seed4/finetune_last2/history_train.json,f74c5a65679954d88870adc01a2bdeb4342c98fca48237c3283f85ac3b9cb15c,results/protocol_2/nitride/N50_seed4/finetune_last2/history_val.json,062e4595462bb29291f24262c3ef2ada9ba2f563ce3cb165351df0a58cb4b58b,results/protocol_2/nitride/N50_seed4/finetune_last2/summary.json,e222db32f54d39ccb7909b0ca1a780424e3d8ee5ebe54a04216f3ee92e4ad40b,True,summary_match,validated
P5-R121,main,2,robustness,fine_tune,nitride,100,0,90,10,242,300,64,0.001,0.0707333859225566,1,unique_argmin_history_val,0.0476443953812122,results/protocol_2/nitride/N100_seed0/finetune_last2/prediction_results_test_set.csv,8340637fedcb940ba8d53a394e97dc8ff7f48082b999306e7e6753a7624b610f,results/protocol_2/nitride/N100_seed0/finetune_last2/history_train.json,8acd330487632b2b1ac87b581fd7d77fd69fc67888a1d9319b6d20f50a59e04e,results/protocol_2/nitride/N100_seed0/finetune_last2/history_val.json,0157e0a4b73ffb0b6c186e6bc22a7865fefdaf3ee0e935d8e6b78961227759c2,results/protocol_2/nitride/N100_seed0/finetune_last2/summary.json,c99f017f69d9654e8ee3f9fa099f709b0d8cbf4556d261469b75d7a0ad75aca0,True,summary_match,validated
P5-R122,main,2,robustness,fine_tune,nitride,100,1,90,10,242,300,64,0.001,0.0709839748557318,1,unique_argmin_history_val,0.00842227041721344,results/protocol_2/nitride/N100_seed1/finetune_last2/prediction_results_test_set.csv,fd7ec9a96584640aaa4df85badba610bb8b7c415204c5861b6a363bf2172ef9f,results/protocol_2/nitride/N100_seed1/finetune_last2/history_train.json,e1c0266a6a95643df18ce8e82f1e23d0e0f497f8c49992bda258fc26aefcadd2,results/protocol_2/nitride/N100_seed1/finetune_last2/history_val.json,ccd0a62c603112bec2fcb76f831ff69eac3b3f8eaa4de4c5422effc522bc0d7a,results/protocol_2/nitride/N100_seed1/finetune_last2/summary.json,b15c64d1348fddd819b39edc77231102f6518f76d4dc4c9a13c7033fa0d21646,True,summary_match,validated
P5-R123,main,2,robustness,fine_tune,nitride,100,2,90,10,242,300,64,0.001,0.0711260123701751,1,unique_argmin_history_val,0.00779074430465698,results/protocol_2/nitride/N100_seed2/finetune_last2/prediction_results_test_set.csv,cf808549e7a944e44a261fc001d8fae3f96bc7e73731f3e9e6062f124d913547,results/protocol_2/nitride/N100_seed2/finetune_last2/history_train.json,75bdfd8eaeebc562afd6bf435ca39766a6788cb2222208fc0389bdf5cf6b06ae,results/protocol_2/nitride/N100_seed2/finetune_last2/history_val.json,7218244c32a668443b55e94b4fcf24dd401d8257e4ba58ea19f56a849fc205e6,results/protocol_2/nitride/N100_seed2/finetune_last2/summary.json,3b6427b32715750d11a19bacf3874aa09bc6db7038ffe7ee6d0837c7f88a66f2,True,summary_match,validated
P5-R124,main,2,robustness,fine_tune,nitride,100,3,90,10,242,300,64,0.001,0.0703927512272946,1,unique_argmin_history_val,0.00636923778802156,results/protocol_2/nitride/N100_seed3/finetune_last2/prediction_results_test_set.csv,fa906d12fcb6b72788e17bc0a6bdeb0f2f9bca3912164c8208c3d0fda5d59930,results/protocol_2/nitride/N100_seed3/finetune_last2/history_train.json,2b973879bd607acca43ade27bc94b424e10d649b28666558be9ae36399288bc6,results/protocol_2/nitride/N100_seed3/finetune_last2/history_val.json,7a41579726d0b9e7f69913d91140f4b73e08f2b138b361e4c4a4da4ef74b7b47,results/protocol_2/nitride/N100_seed3/finetune_last2/summary.json,2fb8fb9035d4500b1eeb8e3beb86a5abf2e588a3c208319368fe4c7c2cba4696,True,summary_match,validated
P5-R125,main,2,robustness,fine_tune,nitride,100,4,90,10,242,300,64,0.001,0.070570697892488,1,unique_argmin_history_val,0.0121026588603854,results/protocol_2/nitride/N100_seed4/finetune_last2/prediction_results_test_set.csv,8b4bf131d97ce334a4b2c271860b1be158e9ac9e75a8f95c0df4c08a49a46505,results/protocol_2/nitride/N100_seed4/finetune_last2/history_train.json,487d2116f2141420959b77e9de7b456ddadc49ac93c5d07d9f350c46f8ea97ad,results/protocol_2/nitride/N100_seed4/finetune_last2/history_val.json,000023cd3cc10d4c576b8282626717e15c8ca57647f6f5270ec503df9e83fc47,results/protocol_2/nitride/N100_seed4/finetune_last2/summary.json,5be296c25d0de0e617ff38ddbb4d65d403f2061444e266ad9ef79c1de31e4a51,True,summary_match,validated
P5-R126,main,2,robustness,fine_tune,nitride,200,0,180,20,242,300,64,0.001,0.0711455331992142,1,unique_argmin_history_val,0.0269631128758192,results/protocol_2/nitride/N200_seed0/finetune_last2/prediction_results_test_set.csv,828fb646e3d468ffeb7ad29f9c7e17965c3b06e4b8a4d69dcec193d4ed483bf6,results/protocol_2/nitride/N200_seed0/finetune_last2/history_train.json,139653fbe501815eb5442bd75d6cecf92a55df9c567fe5c3d9fe72181cac3fff,results/protocol_2/nitride/N200_seed0/finetune_last2/history_val.json,4ff2c28d44336ff9dd7e922fe3491a31abdd59965e57045e464dad708142791c,results/protocol_2/nitride/N200_seed0/finetune_last2/summary.json,c5e7945c76b31e01099a1420585d8cc401520116a6e14ca1808096808d7c7b81,True,summary_match,validated
